KEY	511145-E_coli_Wisniewski_2014_cpc.txt_Unnamed: 1	511145-Ecoli_APEX_arike_2012.txt_Unnamed: 1	511145-Ecoli_Krug_2013.txt_Unnamed: 1	511145-Ecoli_Krug_2013_emPAI.txt_Unnamed: 1	511145-Ecoli_emPAI_arike_2012.txt_Unnamed: 1	511145-Ecoli_iBAQ_arike_2012.txt_Unnamed: 1	511145-Ecoli_strainK12_PRIDE.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_12189_E__2reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_17112_E__2reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_18119_E__5reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_29780_E_BTO0000214cellculture_2reps.txt_Unnamed: 1	511145-GPM_201408.txt_Unnamed: 1	511145-Lu_ecoli_2007.txt_Unnamed: 1	511145-PXD020761_Midha_Sci_Data_2020_Ecoli_DIA-SWATH.txt_Unnamed: 1	511145-Taniguchi_2010_Table_S6.txt_Unnamed: 1	511145-WHOLE_ORGANISM-integrated.txt_Unnamed: 1	511145-WT-lewis-peptide_count.txt_Unnamed: 1	511145-ecoli1_HCD_CID_PRIDE.txt_Unnamed: 1	511145-ecoli2_resolutionCombination_PRIDE.txt_Unnamed: 1
ENSB:MlVx6APVW8BjiSF	0	5.36	0	0	0	0	39.5	0	0	21.5	0	0	0	0	1.94	4.12	0	0	10.1
b1351	0	0	0	0	0	0	0	0	0	0	0	4.17	0	0	0	0.165	0	0	0
b1352	0	0	0	0	0	0	0	20.4	0	0	0	0	0	0	0	0.196	0	0	0
b1353	0	0	0	0	0	0	17.8	0	0	44.5	0	1.76	0	0	0	8.03	0	0	28.4
b1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26	0.204	0	0	0
b1356	0	0	81.7	2.23	69.4	42.7	40.2	140	0	140	26.0	75.5	0	0.597	0	38.1	0	0	64.3
b1357	0	0	0	0	0	0	63.2	0	0	0	0	0	0	0	0	1.1	0	0	0
ENSB:3iE438s6KrMRIk_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:GBhenv3KIFEkWwP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1360	0	0	0	0	0	0	0	14.7	0	7.36	0	0	0	0	0	1.19	0	0	3.44
b1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73	0	0	9.95
b1370	0	0	0.051	0.016	0	0	9.33	2.86	0	0	0	14.1	0	0	0	0.749	0	0	0
ENSB:IIkYIrGhE9qbJL_	0	0	0	0	0	0	2.37	2.09	0	12.7	0	1.06	0	0	0	3.25	0	0	13.6
ENSB:rhWAzRyekcDtb0y	0	0	0	0	0	0	54.8	0	0	0	0	0	0	0	0	0.953	0	0	0
ENSB:Swk2Fy4p5kgHbxy	0	0	0	0	0	0	0	0	0	0	19.9	0	0	0	59.5	6.3	0	0	0
b1375	3.75	0	2.62	0.261	0	0	37.8	49.2	0	0	0	0	0	8.45	0	1.77	0	0	0
ENSB:ZtRS27TvU9FHvZ_	3072	3000	395	29.5	1705	2064	779	1068	3981	723	1200	585	0	186	1331	1190	550	188	825
ENSB:t2JiTTJWnnZHdXD	0	0	149	0	0	0	0	110	883	4.54	14.0	109	0	0	0	47.6	23.5	25.3	6.34
ENSB:HKhry-IF3yzS7hQ	34.6	18.5	6.99	0.511	18.6	28.6	166	108	0	78.5	15.8	32.4	0	57.0	156	34.4	0	0	42.9
ENSB:hXQjtPsfym8t4Aq	26.0	0	66.5	2.58	0	0	29.9	153	76.8	11.3	0	90.4	0	2.72	29.4	16.5	0	0	5.25
ENSB:DHgxALwG_Fm46CG	122	545	582	13.3	179	279	739	203	403	385	411	518	160	142	0	300	35.9	82.9	344
ENSB:Un-bt0QuF_R0IJ8	4.45	8.28	3.25	0.365	0	0	4.32	19.9	0	4.15	1.46	1.57	0	1.97	0	2.15	0	0	1.9
ENSB:sLm-hF2U0Y69w6o	49.4	0	51.8	5.06	0	0	0	580	0	163	0	44.5	0	0	0	36.9	0	0	75.6
ENSB:HVPAKQikst6S6sd	0	39.5	0	0	0	0	0	0	0	0	17.8	7.85	0	0	0	5.45	0	0	0
b1384	0	0	0	0	0	0	17.9	5.32	0	1.8	4.79	0	0	0	0	1.45	0	0	0.845
b1385	0	0	4.25	0.23	0	0	0	1.85	3.14	0	1.99	3.84	0	0	0	0.85	0	0	0
b1386	0	0	0	0	0	0	6.54	1.06	0	0	0	3.61	0	0	0	0.526	0	0	1.49
b1387	0	0	0	0	0	0	9.02	0	0	0	4.96	0.42	0	0	0	1.04	0	0	0
b1388	0	0	0	0	0	0	19.0	0	0	0	22.6	0	0	0	23.4	5.38	0	0	0
b1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1390	0	0	0	0	0	0	0	0	0	27.1	0	0	0	0	0	3.95	0	0	13.2
b1391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15	0.246	0	0	0
b1392	0	0	0	0	0	0	0	0	0	3.46	0	0	0	0	0	3.32	0	0	17.9
b1393	0	0	0	0	0	0	26.8	0	0	14.0	6.09	0	0	0	7.39	3.88	0	0	6.57
b1394	0	0	0.002	0	0	0	0	0	0	10.7	0	0	0	0	0	1.5	0	0	4.91
b1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0.086	0	0	0
b1397	0	0	0.196	0.043	0	0	6.1	1.67	0	0	0	0.71	0	0	0	0.162	0	0	0
b1398	0	0	0	0	0	0	7.02	23.6	0	0	5.38	0.772	0	0	0.529	1.34	0	0	0
b1399	0	0	3.41	0.387	0	0	0	114	0	0	0	10.9	0	0	65.9	5.31	0	0	2.55
b1400	0	48.7	6.7	0.238	59.6	83.0	65.8	130	0	0	203	36.3	0	4.35	0	46.4	0	0	0
b1402	0	0	0	0	0	0	140	0	0	1.9	9.42	0	0	0	0	4.34	0	0	0.886
b1403	0	0	0	0	0	0	7.18	0	0	0	0	31.1	0	0	0	1.36	0	0	0
b1404	0	0	0	0	0	0	11.6	0.324	0	16.5	0	0	0	0	0	2.54	0	0	7.66
ENSB:CjsMET1IUCXr5-e	53.9	1235	285	42.2	668	967	32.6	446	87.6	115	818	117	0	8.73	69.4	307	0	0	52.9
ENSB:YEq-sze5qdcB1gU	0	0	0	0	0	0	40.4	0	0	0	1.58	0	0	0	0	1.52	0	0	3.14
ENSB:cBMCz83LQlrvUGb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567	0	0	3.26
ENSB:JtBhFRsNUrIPNO6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:h4eK2wYLE5M784m	0	0	0	0	0	0	17.7	0	0	0	1.63	0	0	0	1.18	0.949	0	0	1.73
ENSB:daRFIA_1nwbuTtT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:Ub8iiF46wToQcqP	266	348	342	21.0	200	207	31.1	353	121	401	478	330	87.5	88.1	0	243	45.0	88.0	185
ENSB:zwrGX1TgUcpdYrr	14.9	0	25.6	2.15	0	0	15.5	3.13	11.6	51.1	0	22.1	0	24.7	108	19.0	0	1.64	33.7
ENSB:LfOj9Uy_fI_RV7r	5.75	432	291	26.9	197	485	202	312	24.2	400	473	144	0	35.9	0	234	0	173	250
ENSB:FHHv5BktljSdIYs	46.0	3801	280	15.1	12392	7854	692	1746	240	673	5702	1439	833	437	1323	2347	608	450	426
ENSB:W8eOsqDto6oAzvT	0	0	0.792	0.546	0	0	41.5	218	0	0	0	16.7	0	0	0	4.69	0	0	6.64
ENSB:9fUTMSmB8wiMRFd	0	0	0	0	0	0	0	0	0	0	0	3.79	0	0	0	0.15	0	0	0
ENSB:YQvyPfBuRRtmBW6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:APJWJ-_HHpXeGmh	0	166	0	0	130	63.8	0	128	7.1	55.7	86.7	17.9	0	0	0	41.7	0	0	26.4
ENSB:riPL2PMGeEnLpc_	3.33	278	3.8	0.22	173	116	13.7	194	0	0	146	48.6	0	27.1	18.7	57.7	0	11.5	0
ENSB:kd1jC-OJhv22xgP	0	266	24.1	0.771	167	188	67.2	188	0	0	271	18.9	0	0	41.5	79.8	0	0	2.07
ENSB:GuT_qPfmT1g-alT	78.8	0	37.8	3.48	41.0	49.2	28.5	68.4	45.2	44.1	25.9	65.1	0	6.9	0	27.9	0	7.0	24.8
ENSB:cvDRzYKW2ZsdVY-	1168	470	55.5	1.83	684	536	586	2236	0	826	1573	606	0	11.0	0	618	0	0	482
ENSB:tw-imLy8t1C1p31	10.7	72.1	64.1	4.9	59.6	63.3	0	61.9	0	0	101	20.7	0	0.813	0	31.2	0	0	0
ENSB:-Qjz__2CoA3pADD	0	0	4.62	1.27	0	0	0	0	0	0	0	0	0	0	0	0.288	0	0	0
ENSB:ft-5T03JwD33Ojx	2.24	0	2.43	0.064	0	0	0	0	0	26.3	0	3.46	0	0	0	4.22	0	0	12.6
ENSB:_mB7Gf5Fd_oB3my	116	111	604	149	119	60.0	0	262	74.5	514	81.7	113	0	27.9	122	188	0	1.09	394
ENSB:ZHBAz-3--AP3PTT	43.4	1837	1124	16.3	1244	929	31.1	912	0	341	1233	377	0	13.2	0	539	0	0	229
ENSB:RknpZPtCzr1YbJg	0	0	0	0	0	0	16.1	0	0	0	0	0	0	0	0	0.281	0	0	0
ENSB:2L04-m-NBU1BaL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:-rEvcpQ9XHeja-j	0	0	1.37	0.225	0	0	0	10.8	0	0	0	0	0	0	46.9	2.43	0	0	0
ENSB:7V8CN263nqgqbA3	0.774	0	0.056	0.037	0	0	4.95	21.3	30.3	0	3.42	30.1	0	52.5	116	10.0	0	0	0
ENSB:D38fMVuuyce47Cn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:1OY5JMbjMUvOCGT	0	0	0.184	0.058	0	0	0	67.7	0	0	0	0.794	0	0	0	0.694	0	0	0
ENSB:YCXvIvAhmK8E-_8	1.1	0	2.85	0.048	0	0	6.29	4.87	0	0	0	1.47	0	0	0	0.448	0	0	0
ENSB:AfL2XS0S_vwkEkh	0	2296	26.3	3.64	2765	2136	73.9	455	0	0	1818	186	0	2.43	0	633	96.4	0	0
ENSB:FMMEE8oKGKCKupM	0	228	0.461	0.07	107	120	44.0	97.2	0	0	122	17.9	0	0	0	42.9	0	0	0
ENSB:Om9D_2QOfKaxMCG	0	0	0	0	0	0	0	24.8	0	0	0	0.513	0	0	0	0.259	0	0	0
ENSB:npTkgk-rt98QA2q	0	0	0	0	0	0	0	0	0	0	12.2	0	0	0	0	2.11	0	0	0
ENSB:Jq78-oVXWu0-4l_	0	2501	11.0	0.938	1643	1394	30.2	301	0	0	2011	177	0	0	0	598	0	0	0
ENSB:86Y4Q2BEr1VpMZG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:YXJ1VPyNiH7eTeW	231	310	176	0.719	646	210	719	60.9	714	793	420	438	0	197	0	356	0	0	560
ENSB:hA7MYWPPGu0t11v	0	0	0	0	0	0	0	0	0	0	9.84	0	0	0	0	1.71	0	0	0
ENSB:tCOeBZ43YVugW5M	6.03	0	28.3	1.73	0	0	0	201	0	74.0	0	42.7	0	0	0	16.4	0	0	35.9
ENSB:PQd2UuOhZqmf2Fh	0	750	309	9.41	357	386	174	220	0	52.2	670	109	0	16.5	555	242	0	0	29.1
ENSB:o7r6JlRMW1DpQu0	0	0	3.69	0.382	0	0	21.6	57.5	0	27.5	0	2.15	0	0	0	5.96	0	0	17.6
ENSB:O9fj2ByFcNpc0Ca	7.33	0	2.97	0.384	0	0	7.52	10.7	0	0	0	13.0	0	0	0	1.97	0	0	3.05
ENSB:dGyLUJSTOxRRrck	37.8	430	1038	11.4	240	176	28.8	230	30.4	1758	364	1341	0	186	0	843	1217	959	2181
ENSB:BX4wb6e8GSRzNXs	0	0	0	0	0	0	29.8	0	0	0	0	1.13	0	0	0	0.564	0	0	0
ENSB:ueHAZJzaQJM1FtC	0	0	5.59	0.454	0	0	80.9	39.2	0	0	0	0	0	0	0	2.1	0	0	0
b1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1457	0	0	0	0	0	0	30.5	10.2	0	0	0	0	0	0	0	11.3	0	0	61.6
ENSB:J3e7QYlANNg5OmH	0	0	0	0	0	0	0	0.769	0	6.68	0	0	0	0	0	2.55	0	0	12.3
ENSB:YVBI1OVM8h6pU_b	0	178	0	0	149	121	0	251	0	0	246	59.7	0	5.95	0	86.5	0	259	0
ENSB:fQXaJ7PCXv-PwoE	0	115	33.8	2.45	92.3	68.0	0	111	0	0	351	15.3	0	0	0	76.4	0	0	0
ENSB:18Qpzto3vsPIawY	0	0	0.832	0.089	0	0	0	0	0	0	0	0.723	0	0	0	0.076	0	0	0
ENSB:ew_uPNfBy-Y50Qr	0	0	29.0	2.06	0	0	0	80.4	0	0	0.584	23.8	0	4.75	0	3.58	0	0	0
ENSB:_XJZm-PR6NpBR3A	19.2	0	0	0	0	0	0	0	0	8.57	0	0.499	0	0	0	3.31	0	0	8.08
ENSB:5IZItuevuNta8MH	0	0	0	0	0	0	0	5.93	0	0	0	0	0	0	30.9	1.53	0	0	0
ENSB:RC84Y5LEq9Cqwml	113	0	0	0	0	0	237	1.13	13.1	21.6	4.94	8.21	0	0	0	17.7	0	0	15.1
ENSB:fmjgGbwygQ8mCSm	0	29.7	0	0	0	0	5.81	6.94	12.8	3.86	2.29	4.58	0	0	10.4	4.23	0	0.201	4.59
ENSB:LAjIhPCh9SZdAt-	0	0	0.73	0.079	0	0	0	7.31	0	32.5	0	1.75	0	0	0	4.92	0	0	15.8
ENSB:gqioifZuoEhJjMD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:yWUyMiQsGuXOqbw	111	0	0	0	0	0	9.98	1.29	41.8	0	0.067	9.86	0	4.18	2.21	9.94	0	0	0
ENSB:o7r6ZR7sXa7RSeL	148	0	0	0	0	0	0	7.94	29.2	23.3	17.8	13.4	0	5.8	0	20.0	0	0	19.5
ENSB:s6rjd2y98BhujAh	24.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	0	0	0
ENSB:Tqs1Zo_maLFauVR	11.6	0	0	0	0	0	0	0	0	0	0	8.02	0	0	0	1.14	0	0	0
ENSB:KvpeIIBDt4gYtTR	0	668	2.82	0.344	358	254	57.0	164	0	0	370	105	0	0	0	129	0	0	0
ENSB:g3t4UFaNnMGSCSL	352	820	119	6.31	383	298	386	342	35.7	364	520	392	0	1205	0	342	0	320	277
ENSB:attL7Pmsupx6gz5	97.8	1555	84.6	4.15	1118	2477	811	3281	376	1878	2384	2438	0	46.0	33037	3340	7554	1846	2142
ENSB:fKsc8issHZN1QuC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:bhBYkrNNs--QyQC	94.8	2385	6553	42.4	2417	7694	487	2904	92.3	1152	2694	2130	0	35.4	12.7	1843	2408	1134	1459
ENSB:hb7wgJ-71VVvd6u	0	0	0	0	0	0	0	4.03	0	1.84	0	0	0	0	0	1.58	0	0	8.19
ENSB:8AVuLZRBwivg9Qz	0	0	0	0	0	0	0	1.13	0	0	5.13	0	0	0	0	0.904	0	0	0
ENSB:5v7sXNodXFVt0Jj	0	0	0	0	0	0	157	5.04	0	0	0	0	0	0	0	2.78	0	0	0
ENSB:cLlmhOK8A5Hb3AF	0	0	0	0	0	0	0	0	0	18.5	0	0	0	0	0	2.58	0	0	8.35
ENSB:-6QrAkdEygCmpJ_	0	389	5.5	0.463	275	156	4.05	120	35.6	0	337	18.8	0	38.6	148	108	0	0	2.22
ENSB:xvaueR2zXTBjJ_f	0	0	0	0	0	0	0	9.87	0	0	0	0	0	0	0	0.095	0	0	0
ENSB:WqC6g2BXBfHpP3S	0	0	0.084	0.02	0	0	9.6	11.4	0	0	0	0.156	0	0	0	0.288	0	0	0
ENSB:8gM7SGNtTt9VeT5	0	86.2	4.97	0.448	61.1	51.1	12.7	85.2	0	0	67.5	6.96	0	0	0	21.8	0	0	0
ENSB:ra3TEbqLT8qiIzl	50.8	0	0.422	0.055	0	0	12.1	0	0	0	0	1.3	0	0	0	3.88	0	0	0
ENSB:9Xz9MfMzlrKibN5	42.9	419	509	2.96	44.5	235	451	137	530	876	200	184	0	143	0	335	0	0	878
ENSB:lrqJDc4FGvQ3EFh	771	56.0	694	98.6	1251	96.1	579	210	1027	1232	867	2008	0	681	0	1086	0	18.3	3164
ENSB:ZXfq4sBuPfxNets	9.09	0	11.3	1.37	0	11.7	22.2	0	0	93.7	1.27	12.8	82.2	4.51	9.0	18.2	0	4.68	42.7
ENSB:VChDgrITeI5H9hU	0	0	11.0	0.7	0	0	0	1.29	0	31.7	0	8.37	0	1.18	0	5.49	0	0	14.8
ENSB:kf6NMrAN-Q0ZvIi	1.86	0	1.66	0.291	0	0	8.8	0	0	10.1	0	0	0	0	0	2.52	0	0	8.77
ENSB:BFawVqnuIUXqWfH	0	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0.523	0	0	0
ENSB:0umnEFh6X5Ptmb5	110	8.28	0.942	0.11	18.1	210	54.9	25.6	410	58.0	3.25	36.8	0	1.68	0	36.4	0	0	28.9
ENSB:tbYrgs33egpQQgL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:9EKysoOpdAH6g8a	0	0	0	0	0	0	78.3	0	0	0	0	0	0	0	0	1.36	0	0	0
ENSB:_6-Qpf-eeXJM_Q-	0	0	0.473	0.063	0	0	0	6.75	0	4.71	1.37	0	0	0	8.24	1.4	0	0	2.23
ENSB:VvBHzOVL-0iCxiH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:0WdzRKu4etMmXoH	0	0	0	0	0	0	0	0	0	0	23.1	0	0	0	0	4.01	0	0	0
ENSB:g6dJD8XU2-LVIpF	0	0	0	0	0	0	41.9	0	0	0	0	0	0	0	0	0.729	0	0	0
ENSB:DUhZv7EdFiKOJjt	0	0	2.78	0.245	0	0	10.6	17.1	0	0	26.3	25.3	0	0	45.6	9.07	0	0	4.59
ENSB:D4BlK0Z1ChVk7P_	0	0	15.2	1.56	0	0	0	0	0	44.4	0	4.85	0	0	0	7.25	0	0	20.0
ENSB:MozoynWvBmq00O3	0	97.4	0.558	0.12	22.5	32.4	0	115	0	0	52.6	4.17	0	0	0	17.1	0	0	0
ENSB:0e35bNh-zk_c8gu	0	0	2.16	0.195	37.6	21.1	16.0	54.8	0	9.9	7.09	8.53	0	2.7	0	6.28	0	0	4.53
ENSB:iribj2Unon8kVRu	0	0	0.637	0.164	0	70.3	21.5	52.7	0	0	0	0	0	0	0	1.83	0	0	0
ENSB:REn6VpjOyCX1A2s	0	0	1.62	0.149	0	0	0	8.13	0	0	0	0	0	0	0	0.171	0	0	0
ENSB:-lZ8OHrF7hrGzYl	0	0	0.531	0.115	0	0	0	66.5	0	0	0	0	0	0	0	0.671	0	0	0
ENSB:hbvjz01Ea3YADRs	0	1469	4.6	0.539	828	1318	15.4	531	0	0	1617	142	0	0	0	442	219	0	3.76
ENSB:5lzIGl2RZAS0ArK	0	725	63.2	13.3	530	363	310	519	0	21.9	636	138	0	1.59	0	204	0	0	10.3
ENSB:iGahlL2GfaEJhEy	0	0	1.26	0.094	0	32.4	0	383	0	0	23.3	30.6	0	0	0	9.43	0	0	0
ENSB:7EzGdq30IgLIMQ-	5.12	173	51.5	1.4	64.5	90.0	79.9	133	0	0	53.8	32.1	0	1.92	0	30.2	0	0	0
ENSB:zcpDWxrxDyWrTeb	0	0	1.25	0.173	0	0	0	0	0	76.2	0	0	0	0	0	10.9	0	0	35.5
ENSB:NEWUM2Xhon2x62e	89.6	0	508	31.5	0	0	6.66	7.21	11.8	30.4	2.44	10.6	0	0	0	40.7	0	0	15.0
ENSB:b8LVWpfz510y4wA	0	0	0	0	0	0	0	0	0	0	0	3.74	0	0	0	0.148	0	0	0
ENSB:a6259NPFjoFLD2i	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0.083	0	0	0
ENSB:u-TdsTXNgenVaAh	13.5	0	9.51	1.37	0	0	48.6	19.0	0	0	2.66	7.88	0	7.28	0	3.51	0	0	0
ENSB:n4f089DuOxVfnzx	0.813	0	12.3	1.32	25.4	0	434	15.4	0	0	12.5	32.7	0	4.29	0	14.5	1.1	0	5.7
ENSB:R3UIW3DANW63bHx	0	0	0.407	0.041	0	0	85.9	6.83	0	3.47	0	1.45	0	0	0	2.13	0	0	1.58
ENSB:1qZDQeM_k1VCs2q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:SeVQt1Mz3udfHJg	0	0	2.04	0.064	0	0	0	0	0	0	0	0	0	0	0	0.113	0	0	0
ENSB:CGdlrHSLmgbZ2eQ	0	0	0.614	0.064	0	0	0	9.06	0	0	8.11	4.62	0	0	0	1.71	0	0	0
ENSB:SOUzeaok-0Mm4_F	21.1	0	0.981	0.164	0	0	0	65.0	0	0	0	10.5	0	2.85	0	2.67	0	0	0
ENSB:iAN0DB-TIUBfsW0	147	0	0.638	2.0	0	0	0	0	0	0	34.2	0	0	0	0	16.4	0	0	0
ENSB:cN9APiq5Vs7V7HB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:ZPex1w_X3lSHF85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:rKWOoigpwL8PqM7	0	0	0.272	0.022	0	0	31.7	0	0	0	0	0	339	0	0	9.97	0	0	15.6
ENSB:d4EbsHhdno5hAFv	0	0	0.07	0.016	0	0	9.03	0	0	4.48	0	2.59	0	0	64.7	3.99	0	0	2.07
ENSB:9cPMc4X5YKB16S9	0	189	20.0	1.48	338	237	297	93.9	0	143	275	88.9	0	0	6.91	110	0	0	66.7
ENSB:JlVXOhCXNRrTAFh	0	194	156	1.63	149	117	34.0	102	0	0	296	29.5	0	0	124	88.3	0	0	0
ENSB:pVgaIdMk69mua8_	66.1	433	440	20.6	181	243	72.9	363	73.2	438	376	329	139	68.5	345	265	0	70.1	353
ENSB:5Lkk_-CboT5zKAr	520	1160	869	36.8	619	1081	1055	648	534	496	910	916	726	186	1340	684	487	395	503
ENSB:_WQhVi8ufKqZ0BG	2.88	0	0.089	0.038	0	0	106	22.9	39.2	44.5	1.29	23.2	290	79.2	0	18.7	0	0	20.5
ENSB:h8ZF69F0o8SkNGn	194	242	23.2	3.77	314	55.8	140	222	2996	1370	114	241	0	27.8	0	489	0	165	1270
ENSB:VuWNVRK80qV46TU	7.63	0	10.9	0.488	0	0	0	0	0	0	6.17	0.227	0	0	0	2.23	0	0	0
ENSB:M_QODgcVhvBAVv-	3.75	0	2.71	0.261	0	0	38.4	51.6	0	0	0	0	0	0	0	1.58	0	0	0
b1545	0	0	0	0	0	0	0	0	0	0	19.0	0	0	0	0	3.31	0	0	0
ENSB:58QR0ZLMQqi4X8t	4.99	0	0	0	0	0	54.8	0	0	0	0	0	0	0	0	1.31	0	0	0
ENSB:MyvULi3D0LGSWFD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1549	0	0	0	0	0	0	0	15.2	0	38.8	0	0	0	0	0	15.4	0	0	73.8
ENSB:HCshW0t2j8VV3m4	1841	578	1787	131	1368	883	1378	1768	0	1612	1118	1007	0	274	0	1098	1450	691	1410
b1551	0	0	0	0	0	0	57.6	0	0	0	0	0	0	0	0	1.0	0	0	0
ENSB:-YdonHtvIPV6JW7	4.78	0	0	0	0	0	15.5	0	0	0	0	22.5	0	8.38	573	31.5	0	0	13.6
ENSB:ihy6E1vTrhVxWnr	0	0	0	0	0	0	16.1	2.47	0	0	0	0	0	0	0	0.303	0	0	0
ENSB:AmbUxx2KiEYxV-O	0	0	0	0	0	0	79.9	4.51	0	0	6.51	0	0	0	0	2.56	0	0	0
ENSB:Q3FSwKGT63B9LUA	0	0	0	0	0	0	0	0	0	0	17.7	0	0	0	953	48.7	0	0	0
ENSB:bwAynrdmS-CY5c5	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	2.04	0	0	0
ENSB:zpiYpgwOjsiFOPF	134	0	0	0	0	0	15.7	181	45.9	61.7	29.3	6.19	587	69.5	565	126	0	0	365
ENSB:4LzSLkSq1pZgDx4	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	4.29	0	0	11.9
ENSB:EmCaM7gd2qutoeo	0	0	0	0	0	0	0	3.94	0	0	7.39	0	0	0	0	1.32	0	0	0
ENSB:_QtVPkMq6gd05_v	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1561	0	0	0	0	0	0	20.0	10.7	0	0	15.0	0	0	0	0	3.06	0	0	0
b1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:Y561GoQjSDuBERc	0	0	121	9.09	0	0	82.2	155	0	0	0	19.9	0	6.62	20.5	18.6	140	0	0
b1564	0	400	17.1	2.23	338	136	51.1	283	0	39.2	431	24.0	0	40.9	358	145	0	0	18.4
b1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1566	0	0	0	0	0	0	179	24.5	0	97.6	0	0	0	0	0	17.4	0	0	46.4
b1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b1570	0	0	40.6	0.946	80.6	0	23.3	212	0	0	37.4	131	0	1.38	0	20.8	0	0	0
ENSB:BKor9sLZxVvtTdX	0	0	0	0	0	0	858	0	0	0	0	0	0	0	0	14.9	0	0	0
b1572	0	0	0	0	0	0	63.5	0	0	0	0	0	0	0	0	1.1	0	0	0
b1573	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	2.12	0	0	0
b1575	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	6.46	0	0	0
b1576	0	0	0	0	0	0	0	0	0	0	0	25.1	0	0	0	0.993	0	0	0
ENSB:OGEx3pul9c_gmsY	0	0	421	10.2	0	0	0	0	0	0	0	0.738	0	0	0	23.2	0	0	0
ENSB:tkw6r4-7GkQcGB_	11.7	0	1256	49.6	0	0	4.34	13.9	0	0	0	1.19	0	0	2.36	70.9	0	0	0
ENSB:y4609kEfiDLOsLs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:J8GHKcZt5ZWN19c	29.5	485	79.7	5.52	470	182	59.9	33.3	0	0	519	73.7	0	33.1	0	155	0	0	0
ENSB:km7EDtmB7MRItaX	224	0	161	19.3	0	16.9	0	158	99.2	222	16.3	152	0	16.0	0	71.1	0	0	105
ENSB:RFKRU2vNdrWj7nr	0	0	1.23	0.132	0	0	19.5	19.4	0	0	0	2.66	0	0	0	0.702	0	0	0
ENSB:--33A8COyv7aiB0	0	849	0	0	278	520	2112	105	0	0	273	93.0	0	13.6	0	155	0	0	0
ENSB:dMP21Cl2W9oGq0P	21.8	0	0	0	0	0	5.33	1.45	0	3.5	1.66	0.629	0	0	0	6.05	0	0	22.3
ENSB:l8iJ4Y7MIqM_wTM	54.8	0	0	0	0	0	4.82	1.81	0	0	0.786	0.807	0	15.9	0	4.56	0	0	0
